isbn,title,publishDate,price,pageCount,size,weight,label,author_name_tf,publisher_name_tf
9791161150659,토무,2134,12000,280,33600,532,0,2,18
9791161150703,제비꽃,2119,13000,392,31800,510,0,5,18
9791161150802,고욤나무 있는 집,2017,13000,288,24064,288,0,1,18
9791161150864,바람의 여인,1946,13000,356,33440,463,0,5,18
9791161150918,설향,1904,13000,288,33440,374,0,5,18
9791161151106,소설 대동여지도 4,1686,13000,320,33440,416,0,5,18
9791161151779,숨어 우는 바람 소리,962,12000,280,31080,364,0,1,18
9791161151786,기나긴 여울 1,962,12000,224,31800,291,0,2,18
9791161151816,분단의 땅에 꽃은 안 핀다,895,15000,304,34272,578,0,2,18
9791161151915,개로 살 만해 vs 살기 힘들어,767,13800,264,25875,343,0,1,18
9791161152011,기나긴 여울 3,658,12000,256,32250,333,0,2,18
9791161152172,3일간의 사랑,535,12000,220,33000,286,0,1,18
9791161433042,깃발,2005,13000,288,24064,288,0,2,1
9791161570280,깔때기 포트,2611,13000,308,30450,429,0,2,27
9791161570693,올 킬,2047,13000,344,30450,477,0,1,27
9791161570747,모조 사회 1,2019,14000,356,24064,392,0,3,27
9791161570846,로야 + 주야 세트 - 전2권,2278,26000,620,30450,806,0,1,27
9791161571065,복수전자,1736,13000,304,30450,425,0,1,27
9791161572147,[큰글자도서] 호랑이 아가씨,32,33000,300,56840,570,0,7,27
9791162101049,"안녕, 나의 우주",1489,13000,224,31080,316,0,2,3
9791162102145,"[큰글자도서] 안녕, 나의 우주",602,27000,226,60858,429,0,2,3
9791162202531,"홀딩, 턴",2673,13000,236,25740,329,0,3,47
9791162209011,비블리온,2411,13000,280,24064,315,0,5,47
9791162751008,바이올린 켜는 소녀,2565,12000,214,28000,278,0,1,18
9791162759301,발바닥 인생 1,1956,12000,100,31080,130,0,1,18
9791162995938,걸그룹이 된 아재 - 상,2222,15800,604,34200,1148,0,1,22
9791163020851,태제 덕령 1,2412,8000,304,24064,304,0,3,5
9791163025221,"사도세자, 대륙을 꿈꾸다 11",1329,8000,319,24064,319,0,3,13
9791163160397,붉은 열대어,2230,13000,272,30660,345,0,1,8
9791163160830,행복배틀,1814,13500,312,30450,382,0,2,8
9791163161332,화성탈출 1,1656,14000,400,30450,498,0,1,8
9791163162827,수상한 간병인,1140,15000,360,24064,375,0,3,8
9791164350063,하나님 신부 1,2268,17900,324,34200,616,0,1,1
9791164353040,겨울 문신,2186,12000,204,31080,265,0,1,34
9791164353668,그래서 사는 사람들,2154,12000,248,34200,471,0,3,34
9791164354016,다시 쓴 일기,2141,12000,248,34200,471,0,3,34
9791164355501,검은 눈발,2082,12000,196,34200,372,0,1,34
9791164357406,어떤 그리고 또 다른 만남 1,2005,13000,428,31080,556,0,1,34
9791164400164,레코딩 맨 - 상,2205,12500,316,34200,600,0,1,6
9791164401598,달팽이침낭,1753,10000,176,26600,229,0,2,6
9791164403288,Coincide 3,767,16000,432,31080,580,0,2,6
9791164404018,"내 사랑, 바퀴벌레",623,15000,316,31080,427,0,2,6
9791164408085,하회마을,1362,16000,388,34200,560,0,2,2
9791164408979,Coincide 2,1213,16000,420,31080,555,0,2,6
9791164712199,네 번째 지혜,731,15000,292,24310,292,0,1,2
9791164871087,영천 아리랑,739,20000,222,33000,289,0,1,1
9791165091002,살인자에게,1897,14000,356,28290,452,0,3,1
9791165120146,전설의 운명,1676,13000,240,33896,336,0,2,18
9791165120283,어느 이등병의 편지,1530,13000,284,33896,398,0,1,18
9791165120498,"강릉, 겨울 그림자",1063,13000,232,33896,325,0,2,18
9791165120597,리모델링,948,14000,252,33896,353,0,1,18
9791165120603,멧돼지 사냥,932,14000,272,33896,381,0,1,18
9791165120665,화전,850,14000,252,33896,353,0,2,18
9791165343460,네 번째 여름,1449,13800,312,26800,435,0,1,3
9791165343675,소설 성철 1,1407,15000,279,27068,467,0,5,3
9791165344993,[큰글자도서] 놈의 기억 2,1109,32000,316,57130,600,0,1,15
9791165345020,[큰글자도서] 미중전쟁 1,1109,29000,280,57420,700,0,22,6
9791165345693,[큰글자도서] 달러구트 꿈 백화점,955,32000,300,56260,570,0,5,15
9791165347925,[큰글자도서] 악마의 계약서는 만기 되지 않는다,571,32000,320,56260,608,0,2,15
9791165348069,신체 조각 미술관,614,15000,280,26800,368,0,1,15
9791165363444,타임머신을 타고 그날 일을 되짚어보다 (외),1818,12000,264,27550,343,0,1,34
9791165390341,서신 야망의 씨앗,1938,13800,232,33896,325,0,1,22
9791165390709,파라한,1914,13000,420,31080,546,0,1,22
9791165394585,북방의 하늘,1628,14800,500,31080,650,0,2,22
9791165396671,비데리 논 에쎄,1477,14800,320,34200,500,0,3,22
9791165397852,무지개가 있는 풍경,1421,13800,220,29315,286,0,1,22
9791165398347,꿈의 파편,1396,14800,290,31080,354,0,1,22
9791165398422,神 없는 神 앞에,1417,12000,286,34200,500,0,3,22
9791165398460,부끄러운 유산,1400,12000,282,34200,536,0,3,22
9791165450397,나의 히말라야,1860,15000,424,31080,551,0,2,25
9791165450793,천산갑,1817,13000,208,34048,270,0,4,25
9791165450922,세상에서 가장 짧은 소설들,1775,15000,280,31080,364,0,2,25
9791165451097,미증유법,1760,13000,160,33896,224,0,4,25
9791165451103,다르마,1760,10000,100,31080,130,0,4,25
9791165451516,"함양, 원스 어폰 어 타임",1705,14000,288,31080,374,0,3,25
9791165452643,이상한 그곳,1595,15000,480,31080,624,0,2,25
9791165452650,마파람,1595,20000,596,33896,834,0,1,25
9791165453343,서원,1511,13000,184,31080,239,0,4,25
9791165453497,시니어 문학 2021,1496,12000,92,31080,120,0,1,25
9791165454005,"기억 저편 너머, 별에 닿던 날",1435,13000,284,31080,369,0,1,25
9791165454906,기억의 여백 : 트리니티,1062,13500,232,24064,232,0,1,25
9791165456665,춘배 5,1137,15000,248,31080,322,0,1,25
9791165508388,나는 바나나다,1692,14800,348,26989,390,0,1,14
9791165522124,붉은 옥좌 1,1788,14000,244,31080,317,0,2,18
9791165523435,심판,1718,15000,418,34200,794,0,2,18
9791165525392,노량진 해변에서,1585,14500,302,31080,393,0,1,18
9791165796020,종말 하나만 막고 올게,1404,14000,316,29455,497,0,3,11
9791166291135,소설 동학 6,1063,15000,336,29400,437,0,1,2
9791166491887,우국의 길,1580,15000,328,34200,623,0,1,34
9791166492563,성덕대왕신종 別曲,1552,20000,452,34200,859,0,2,34
9791166686412,극히 드문 개들만이,1270,14800,348,26989,391,0,1,14
9791166686948,강한 견해,1062,16800,328,26989,360,0,4,14
9791166687136,우리의 이름은 별보다 많다,808,16800,368,26989,410,0,1,14
9791166831164,결혼은 세 번쯤 하는 게 좋아,1372,13000,240,27000,312,0,1,7
9791166833397,오보는 사과하지 않는다,977,14000,272,26325,354,0,1,7
9791167012517,바람에게 안부를 묻다,601,15000,231,26325,351,0,2,3
9791167370402,높새바람,1372,14000,368,24064,368,0,2,53
9791167370709,[큰글자도서] 종의 기원,1326,40000,384,53235,730,0,8,53
9791167370747,[큰글자도서] 떠도는 땅,1326,30000,280,49413,532,0,9,53
9791167371232,인생 마치 비트코인,1189,14000,260,27675,384,0,1,53
9791167371522,근로하는 자세,1112,14000,288,27675,355,0,2,53
9791167371829,소녀가 사라지던 밤 2,1053,15000,376,31500,489,0,1,1
9791167372277,장미총을 쏴라,922,14000,236,29400,307,0,2,53
9791167372482,[큰글자도서] 이국에서,870,40000,356,46992,676,0,17,53
9791167372512,[큰글자도서] 근로하는 자세,870,30000,288,46992,547,0,2,53
9791167373397,[큰글자도서] 나의 아름다운 날들,586,35000,356,45828,676,0,10,53
9791167374172,[큰글자도서] 불타는 작품,373,34000,340,46816,646,0,5,53
9791167374998,[큰글자도서] 안티 사피엔스,149,29000,304,46375,578,0,7,53
9791167522689,묵찌빠,815,14500,338,26000,439,0,2,5
9791167763860,[큰글자도서] 무궁화꽃이 피었습니다 1,602,40000,464,57130,882,0,22,7
9791167763907,[큰글자도서] 하늘이여 땅이여 1,571,32000,336,57130,638,0,22,7
9791167763914,[큰글자도서] 하늘이여 땅이여 2,571,32000,336,57130,638,0,22,7
9791167914972,1974년 08월 15일,440,17500,328,24064,328,0,3,3
9791167971104,조용한 눈물,735,20000,407,33896,570,0,1,3
9791168150003,제주랩소디,1283,15000,356,33896,498,0,2,4
9791168151048,김인배의 이상하고도 야릇한 여섯 편의 이야기,87,18000,368,33896,515,0,2,4
9791168260580,파브리카,1036,12800,164,23500,164,0,3,6
9791168260771,겨울의 색채,882,13800,184,23500,184,0,1,6
9791168261266,[큰글자책] 그해 여름 필립 로커웨이에게 일어난 소설 같은 일,556,30000,204,60900,388,0,1,6
9791168362192,이세기담,1141,13000,148,24310,500,0,1,22
9791168366695,우주에서 온 소녀의 21세기 암행어사 2,829,14000,264,31080,343,0,2,22
9791168366756,우주에서 온 소녀의 21세기 암행어사 5,829,14000,234,31080,500,0,2,22
9791168369306,신서울 2,691,16000,488,34200,634,0,1,22
9791168550117,군도,1173,14000,328,29400,426,0,2,25
9791168550490,오! 북관,1013,25000,372,33896,521,0,1,25
9791168552999,그 겨울 숨바꼭질 끝나지 않고,147,16000,248,31080,322,0,1,25
9791168553279,한 송이 야생화가 되고 싶다,21,16000,240,31080,312,0,2,25
9791168614024,우리는 은행을 털었다,125,18000,208,23750,208,0,3,19
9791169050029,페오도시아의 유령,1088,16000,488,31080,634,0,1,5
9791169103077,불행의 묘미,620,16800,240,28840,312,0,1,2
9791169109123,"어느 날, 환상 가득한 산장에서",167,17500,238,31080,309,0,2,2
9791169290326,[POD] 미남은 괴로워 2,1033,7500,55,31080,72,0,2,2
9791169291149,[POD] 미스터리의 미남들,923,9500,81,31080,105,0,2,2
9791169570992,울타리,518,16000,356,34200,463,0,1,2
9791169812597,[큰글자도서] 점거당한 집,169,25000,200,36750,300,0,2,13
9791169831338,[큰글자도서] 금술잔 - 하,790,50000,553,56800,1051,0,2,4
9791170222040,제9행성 1,1794,15000,384,29725,499,0,1,1
9791170360070,나는 빅또르 최다,2572,13500,304,24064,324,0,1,1
9791170484172,차마 말할 수 없었다,1029,12000,224,24700,291,0,2,10
9791170485131,남행,833,15000,248,34200,322,0,1,10
9791170486138,순정기,551,13000,288,33896,403,0,1,10
9791171680832,메콩 아리랑,59,16800,144,24064,144,0,1,1
9791172131333,[큰글자도서] 굿바이 동물원,180,36000,376,61740,714,0,1,39
9791172171476,[POD] [큰글자도서] 늪지대 아리랑,424,60000,728,59000,1383,0,1,4
9791172242787,초원의 송골매,210,16000,356,34200,487,0,1,22
9791185026602,노랑나비 날개를 펴다,2726,12000,208,26600,270,0,2,1
9791185038049,소설 계룡산,3940,12000,280,33896,392,0,2,2
9791185213057,피밭골,4104,15000,447,33896,805,0,1,6
9791185213279,오! 마이 갓,1564,20000,234,33896,328,0,3,6
9791185213323,흙무당,3500,19500,533,31080,746,0,1,6
9791185213545,미군 부대 앞 이층 집,2570,12000,218,33896,305,0,3,6
9791185254661,바퀴벌레와 춤을,4021,10000,234,31080,304,0,2,1
9791185271347,폴라리스,3591,13000,392,29400,500,0,1,2
9791185271378,펀치 2,3566,13000,334,30450,434,0,1,2
9791185346045,누가 개를 쏘았나,4027,13800,398,33000,555,0,1,2
9791185346816,빨간 마후라 김영환,2532,15000,400,33300,520,0,2,2
9791185401409,호란,2280,14000,320,34200,608,0,1,1
9791185405063,통일을 이룬 안중근의 피,3686,14000,368,33896,515,0,1,1
9791185407647,서울 20 평양 60,3485,12000,360,30450,465,0,2,18
9791185407715,직지 견문록,3432,12000,416,33896,582,0,1,18
9791185407920,오옴하르 음악회,3161,13000,412,34048,783,0,4,18
9791185429021,귀인,3960,15000,496,33896,694,0,1,1
9791185458007,대모,4111,14000,517,33896,724,0,5,3
9791185458021,육영수 전쟁과 사랑,4111,9000,221,24064,221,0,5,3
9791185458120,지상최대 바이러스,4021,12000,318,33896,445,0,3,3
9791185482255,이 비가 그치면,3965,13000,336,24064,470,0,1,25
9791185502564,소설 시그널 세트 - 전2권,3108,25000,576,34200,1094,0,1,1
9791185512921,그림 속에서 튀어나온 청소부,3132,12000,323,31861,420,0,3,4
9791185575094,아무도 모르는 일주일 - 상,3241,14800,333,34034,597,0,1,1
9791185600215,이별이 떠났다,2635,18000,600,31080,780,0,4,1
9791185609553,파란 눈,3940,15000,380,34200,722,0,1,5
9791185711140,난중무사 1,3930,12800,340,30450,535,0,18,2
9791185728193,2014 재외동포 문학의 창,3807,13000,272,33600,517,0,1,1
9791185962078,마릴린과 두 남자 3,2670,15000,494,32130,675,0,2,2
9791185962245,[큰글자책] 마릴린과 두 남자 1,895,48000,491,62370,1326,0,2,2
9791186025093,하동역 - 하,2076,15000,320,33000,416,0,1,1
9791186127162,달빛과 여울물 소리,1645,10000,160,34425,304,0,1,1
9791186129531,신의 괴물,3084,13000,328,29725,426,0,1,2
9791186129951,얼과 꼴,2733,15000,256,31920,486,0,1,2
9791186142790,프롤레타리아 여인의 밤,544,14000,246,24960,320,0,2,1
9791186452462,"마냥, 슬슬",2124,12000,200,22800,204,0,4,1
9791186530290,꽃이 지는 시간,3057,13000,256,30459,333,0,1,5
9791186530528,"그 여자, 진선미",2380,12000,240,27265,312,0,2,5
9791186545935,토렴,1510,20000,487,31080,636,0,2,2
9791186547878,허공 건너기,2679,15000,270,34578,513,0,1,4
9791186550182,수 繡,3214,14500,248,33075,464,0,2,1
9791186562475,인간자격증,3046,14000,368,28000,478,0,1,1
9791186572481,카페 홈즈에 가면?,2236,12000,216,27300,264,0,1,1
9791186590201,삼키는 칼 1,2953,13600,408,24064,408,0,1,1
9791186618042,흰 스카프 소녀,2051,14000,385,26264,501,0,1,1
9791186634882,금강 1,3281,15800,516,33635,750,0,5,9
9791186637111,어머니라 부르지 마라,1724,15000,508,32560,660,0,1,1
9791186639894,백치 아다다,2300,14500,344,31500,447,0,1,2
9791186644034,김치 읽는 시간,3483,15000,444,33896,622,0,4,29
9791186644225,나비의 뼈,3118,13000,260,33896,364,0,4,29
9791186644300,연적의 딸 살아 있다,2890,12000,334,33896,468,0,2,29
9791186644416,아내의 스무 살,2751,13000,258,33896,361,0,2,29
9791186644430,우리 고향,2721,13000,272,29400,354,0,2,29
9791186644447,귀신 쫓는 물,2727,13000,242,33896,339,0,1,29
9791186644577,"르네상스, 그 화려한 부활",2509,13000,346,29400,450,0,4,29
9791186644621,매미 소리,2435,14000,398,26325,517,0,1,29
9791186644652,표해록,2404,16000,518,26325,673,0,3,29
9791186644706,더 맥,2338,13000,308,29400,400,0,1,29
9791186667026,담징,3549,16000,344,29400,482,0,2,2
9791186748039,미인도,3528,9000,188,25350,230,0,5,27
9791186748480,가토의 검,3427,13000,344,30450,465,0,2,27
9791186748855,비늘,3015,13000,256,30450,333,0,2,27
9791186748947,저스티스맨,2882,13000,260,30450,376,0,3,27
9791186889107,억새바람의 전설,2849,14000,346,24064,346,0,1,1
9791186904145,만월대에 지다 - 하,3174,13000,556,34200,1056,0,1,1
9791186943021,바람의 벽,3449,12000,304,33896,426,0,2,4
9791186963289,화요앵담,3041,12000,272,24064,362,0,1,1
9791186991381,변환,858,11000,56,31080,171,0,1,1
9791187058496,서청대 가는 길,1934,14000,288,24320,381,0,2,1
9791187085027,박문수의 야다시,1319,12000,296,33896,414,0,1,1
9791187124511,신의 그릇 2,2230,12000,245,33896,343,0,2,1
9791187141396,"봉황종, 평화를 울리다",2510,16000,486,34200,923,0,2,1
9791187171201,코프리칸,3094,15000,424,31080,683,0,2,2
9791187192015,"각하, 죽은 듯이 살겠습니다",3290,13000,256,26325,400,0,1,18
9791187192183,스칼렛 오아라,3155,12800,312,24700,415,0,1,18
9791187198062,푸른 말 호박등불,3039,18500,200,31080,260,0,1,1
9791187206422,저주토끼,2966,14800,328,26989,376,0,12,14
9791187229209,시뮬라크르,2303,13800,328,27675,385,0,1,2
9791187229797,마녀의 혈통,458,17000,280,27675,399,0,2,2
9791187312024,판탈롱 순정 (큰 글씨 소리 책 세 번째),3239,15000,244,34425,464,0,1,1
9791187413097,고래의 맛,3056,13000,280,33896,392,0,1,18
9791187413202,달의 뒤편에 드리운 시간들,2777,13000,244,33896,342,0,3,18
9791187413295,여행 먼저 할까요,2530,13000,318,33896,445,0,1,18
9791187413363,말남의 방,2397,13000,220,33896,308,0,1,18
9791187413509,탄,2028,13000,256,33896,358,0,2,18
9791187440260,마지막 유산,2844,13000,320,31080,523,0,5,2
9791187440475,"소암, 바람의 노래",2173,13800,336,24064,354,0,5,2
9791187494140,전갈자리 아내,2007,13000,272,30520,354,0,1,1
9791187509233,흥남부두,2784,13800,432,28000,562,0,2,1
9791187634102,1980 화악산,2494,13000,212,31500,276,0,2,1
9791187789192,"1944, 테러리스트, 첼로",2392,4000,92,21620,108,0,2,2
9791187909231,순례자의 노래,1951,15000,272,24064,354,0,1,2
9791187958109,낭도의 봄,2951,13000,319,27186,447,0,2,4
9791188012046,의혹 1,2812,12500,352,36288,950,0,2,2
9791188012053,의혹 2,2812,12500,352,36288,950,0,2,2
9791188022021,살인자는 죽지 않는다,2844,12000,276,34048,524,0,3,4
9791188022137,타임 워커 1,2496,13000,332,34048,631,0,3,4
9791188022205,24편의 삶 이야기,2254,12800,220,31080,286,0,3,4
9791188022410,타임 워커 4,1293,13800,270,34048,513,0,3,4
9791188047857,못자국,2220,14000,248,21275,373,0,1,1
9791188200313,내가 먼저 죽인다,2575,13000,344,26999,447,0,5,6
9791188286034,공유,2586,13000,272,33896,381,0,1,1
9791188363391,사비로 가는 길,2740,15000,352,34048,669,0,2,25
9791188363421,고시원 사람들,2706,13000,148,31080,192,0,1,25
9791188461387,스타크 파이터즈,2497,12000,134,31080,174,0,1,6
9791188468065,좋은 것을 아껴두려는 성질,1296,14000,192,21112,108,0,1,1
9791188487011,꺼지기 쉬운 빛,2474,13500,384,28700,499,0,1,2
9791188487035,푸른 별의 노래,2154,13500,432,28700,562,0,1,2
9791188499144,석탈해 2,2775,14500,425,34804,808,0,1,3
9791188502103,왕이 나셨네,2462,13000,363,24064,363,0,1,1
9791188523108,세 번의 운명 두 번째 이야기 제1권 : 잃어버린 세월 십년,2616,15000,288,34277,439,0,2,2
9791188554270,클린 코드,1981,13800,304,24064,330,0,1,1
9791188579655,은밀한 제국 1,1445,12000,200,23680,200,0,2,1
9791188660537,굿잡,1132,13000,368,24759,478,0,1,1
9791188701148,소설 한인애국단,1843,15000,288,28800,464,0,3,2
9791188710072,위험한 특종,2590,12000,280,30000,379,0,2,6
9791188710263,"편지 고양이, 조로",2310,12000,168,35700,319,0,2,6
9791188710294,1907 : 네 개의 손,2278,9700,144,33600,345,0,2,6
9791188710355,1907 : 일몰,2233,9700,216,33600,410,0,2,6
9791188710515,"서른아홉살, 자야",1974,11000,192,25740,250,0,1,6
9791188740253,안시성,2022,12000,241,30955,313,0,1,1
9791188794218,사랑이 우리에게 이야기하는 것들,2254,14000,336,28700,437,0,1,1
9791189015817,2019 제1회 폴라리스 선정작품집 : 백승화 커버 에디션,2042,14800,320,26989,368,0,3,14
9791189015848,2019 제1회 폴라리스 선정작품집 : 손소남 커버 에디션,2042,14800,320,26989,416,0,3,14
9791189034535,"그 여름의 끝, 우리는",1309,14000,304,24064,325,0,1,1
9791189040253,네모난 바퀴 달린 마차,2579,13000,272,31080,354,0,1,25
9791189040482,대왕 5 : 대륙경략,2447,12000,276,34048,524,0,2,25
9791189040772,검은 모래,2499,13800,320,31080,416,0,1,25
9791189040970,대왕 1 : 모사재천,2447,12000,284,34048,540,0,2,25
9791189061036,삼성가 가복 떡배아재,2453,13000,296,33896,414,0,1,1
9791189104009,도리천 가는 길 2: 정글의 지배자들,2604,15000,359,34200,548,0,1,1
9791189150266,손탁빈관,1294,13000,264,31080,356,0,9,1
9791189171292,불울음,1740,14500,464,31080,603,0,1,1
9791189176204,불,2068,5000,88,24130,114,0,3,3
9791189176389,최저 라이프,1686,6800,104,25100,135,0,1,3
9791189176396,사월에 내리는 눈,1686,8000,136,23750,177,0,2,3
9791189178215,바리스타 탐정 마환,1712,14500,376,27300,438,0,1,3
9791189178536,꽃을 삼킨 여자,1145,15000,328,27300,450,0,4,3
9791189178550,망해버린 이번 생을 애도하며,1180,14500,264,27300,385,0,1,3
9791189203030,뱁새가 황새는 왜 따라가?,2516,15000,272,33896,381,0,1,2
9791189271138,족장 세르멕 - 상,2379,12000,328,27200,400,0,1,18
9791189333102,비밀 경기자,2340,13000,276,31080,374,0,1,3
9791189333522,고양이를 돌보는 시간,1080,14000,252,30240,383,0,1,3
9791189486556,"나쁜여자,too",1245,13000,352,30660,458,0,1,1
9791189680275,블루 노트,1427,16500,336,23180,235,0,1,1
9791189731397,축복,1945,15000,376,33896,526,0,1,4
9791189758042,화이트아웃,1833,15000,300,33000,390,0,1,1
9791189770068,아귀도,1734,15000,352,24064,352,0,1,6
9791189770150,레시피,1371,15000,328,24064,328,0,4,6
9791189770235,차가운 숨결,1158,15000,400,24064,400,0,1,6
9791189770389,다감 선생님은 아이들이 싫다,712,16000,348,24064,348,0,1,6
9791189852207,"경계 너머로, 지맥(GEMAC)",992,15500,356,24700,463,0,2,3
9791189885816,해변의 모래알 같이,676,13000,224,21090,224,0,1,1
9791189951092,울산의 동해안,1784,14000,276,33750,524,0,1,1
9791190121156,오리지널 얼럴럴 상사뒤야 1,1741,15000,352,33300,458,0,1,2
9791190121224,문학과 의식 소설동인 제5집 : 신소설,1489,15000,404,33300,768,0,1,2
9791190161060,경성여성구락부,2117,14800,400,34200,760,0,4,1
9791190162685,신하 臣下,2002,13000,360,34048,684,0,1,25
9791190168007,민중을 이끄는 마리안느,2083,15000,304,24510,395,0,2,8
9791190168229,땅끝의 달,1564,15000,328,34048,623,0,3,8
9791190168717,Again 유턴,586,15000,240,26325,342,0,1,8
9791190411738,"4차원의 세상, 그 무궁한님",942,24000,253,28700,329,0,1,2
9791190462235,한국의 역사인물 가상 인터뷰집,1230,15000,260,25900,338,0,1,1
9791190482172,The Islander,1773,12000,260,26650,338,0,1,1
9791190526005,초록야차의 환시,1976,13000,230,29400,299,0,2,29
9791190526036,"거기, 나그네 방황 끝나는 곳",1944,13000,268,29400,348,0,2,29
9791190526104,인간등대,1827,13000,286,29400,372,0,1,29
9791190526180,당신의 허공,1722,13000,230,29400,299,0,3,29
9791190526203,남편이 있는 집 & 없는 집,1701,13000,324,29400,421,0,4,29
9791190526210,불멸,1687,13000,360,29400,468,0,5,29
9791190526326,장자의 비밀정원,1484,15000,304,26325,426,0,3,29
9791190526395,그 여배우 이야기,1403,13000,218,25650,283,0,1,29
9791190526791,최한기의 모험 1~2 세트 - 전2권,1067,26000,640,34200,832,0,3,29
9791190526807,최한기의 모험 1,1067,13000,320,34200,416,0,3,29
9791190526814,최한기의 모험 2,1067,13000,320,34200,416,0,3,29
9791190532020,하늘 아래 첫 마을,1944,12000,277,32589,492,0,1,3
9791190545266,[POD] [큰글자책] 타운하우스,1168,20000,248,48316,471,0,2,3
9791190545372,[POD] [큰글자책] 감귤마켓 셜록,515,20000,276,48316,524,0,2,3
9791190545525,[POD] [큰글자책] 유영하게 하소서,220,20000,300,48316,570,0,1,3
9791190566551,어린 새들이 울고 있다,850,14000,254,31920,330,0,2,8
9791190750141,영혼의 빛깔,992,16000,356,27000,463,0,3,3
9791190750165,"몽골, 유목민의 딸",798,16000,314,27000,408,0,3,3
9791190786218,족구의 풍경,1831,13000,216,21600,217,0,2,47
9791190885294,죽음이 너희를 갈라놓을 때까지,1707,13000,188,18928,270,0,3,38
9791190912167,낀,1546,14000,204,25600,290,0,2,1
9791190971744,[POD] [큰글씨책] 누군가 아픈 밤,1316,27000,260,62370,702,0,2,6
9791190988766,거울 속 뒷모습,1676,13000,300,23749,300,0,2,8
9791191029178,[POD] [큰글씨책] 괴이한 미스터리 : 범죄 편,1414,27000,228,62370,616,0,1,8
9791191029192,[POD] [큰글씨책] 가문비 탁자,1414,32000,337,62370,910,0,1,8
9791191029758,[큰글자책] 푸른 수염의 방,678,34000,264,60900,502,0,1,8
9791191029826,[큰글자책] 모든 것의 이야기,556,36000,280,60900,532,0,1,8
9791191168013,페르소나를 위하여,1418,13500,356,28919.48148,200,0,1,1
9791191184853,길,668,15000,346,34200,657,0,2,2
9791191192162,[POD] [큰글씨책] 젊은 그들,1368,46000,598,62370,1615,0,1,7
9791191192346,[POD] [큰글씨책] 엄니,1235,35000,368,62370,994,0,3,7
9791191192551,[POD] [큰글씨책] 토끼가 죽던 날,1069,30000,222,62370,599,0,2,7
9791191192865,[큰글자책] 프라다를 입는 변호사,796,39000,332,62370,896,0,1,7
9791191193640,"[큰글자도서] 땡스 갓, 잇츠 프라이데이",900,24000,164,43710,312,0,4,39
9791191193794,상사뱀 메소드,831,16000,376,25600,489,0,1,39
9791191204988,하현,1151,14500,316,27000,411,0,1,1
9791191215465,마침표 없는 편지,1074,15000,392,24064,315,0,3,8
9791191215557,어벤지,942,15000,360,24064,291,0,4,8
9791191277227,소설 원교,1275,14000,360,31320,497,0,1,5
9791191277807,보스니아 레드,504,15000,200,31390,312,0,2,5
9791191278552,임진무쌍 황진,1389,14000,280,29400,432,0,1,6
9791191278927,활인 - 하,1204,14000,280,29400,370,0,1,6
9791191459173,기다렸던 먹잇감이 제 발로 왔구나,1160,15000,334,24064,334,0,2,6
9791191459234,죽음의 꽃,1092,14000,254,24064,254,0,1,6
9791191459395,완벽한 작별,924,14000,235,24064,235,0,1,6
9791191459753,세인트 헬레나에서 온 남자,503,16700,347,31080,451,0,1,6
9791191472042,LOSER 루저,1514,15000,254,31080,330,0,2,3
9791191472363,거짓에 관한 진실,1473,12000,98,31080,127,0,1,3
9791191570342,애정과 애증에 지고 피는 사랑의 꽃,683,15000,212,27600,276,0,2,1
9791191668476,양아치가 죽었다,990,14000,224,26600,291,0,2,6
9791191674323,[POD] 제三자,1036,18000,348,31080,452,0,1,1
9791191733136,[POD] [큰글자책] 1915 - 하,1168,20000,346,48316,657,0,1,1
9791191742114,소녀무녀 봄 : 청동방울편,991,15000,384,27000,448,0,1,1
9791191830095,피의 복수,1378,6000,150,15540,105,0,1,1
9791191858075,두 개의 고향,839,18000,340,23310,340,0,1,1
9791191938494,그 사람이 정말 그곳에 있었을까,658,15000,276,31080,359,0,3,1
9791191959116,[POD] [큰글씨책] 나는 홍범도,1022,45000,472,62370,1274,0,4,1
9791191992311,빛의 소멸,885,14500,208,23500,208,0,1,3
9791191992588,"청도, 달큼한 장미 향",548,15000,200,30450,260,0,1,3
9791192245812,하이네 자서전,1032,14500,329,25080,365,0,1,15
9791192265353,[POD] [큰글씨책] 재즈 느와르 인 도쿄,1071,45000,396,62370,1069,0,3,1
9791192267074,도림천 연가 - 하,530,17000,284,33896,369,0,1,1
9791192432885,[큰글자책] 빨간 풍차가 있는 집,439,23000,352,48316,669,0,1,1
9791192473871,"민오, 민아",476,13000,196,23296,196,0,1,1
9791192520025,늑대신부,1004,15000,408,28359,502,0,1,1
9791192638263,[큰글자도서] 좋은 곳에서 만나요,500,29000,296,57618,562,0,9,7
9791192828114,2월의 외로움,763,13000,158,19504,221,0,2,29
9791192828138,구름 관찰자,749,15000,228,26325,319,0,3,29
9791192828176,단진자는 멈추지 않는다,678,15000,260,34200,338,0,3,29
9791192828213,엄마상회,637,15000,372,26325,372,0,4,29
9791192828251,이양선,579,15000,422,29400,549,0,1,29
9791192828282,메이저아르카나 13번,541,13000,292,24700,380,0,1,29
9791192828299,푸른 환영,549,13000,264,27000,343,0,3,29
9791192828428,큰 무대 - 상,478,15000,454,34200,590,0,1,29
9791192919034,너의 어제를 노래하며,651,16000,287,24064,287,0,1,1
9791192942308,인간의 한계,803,14000,284,31080,369,0,2,25
9791192942360,영생의 피,790,13000,284,31080,369,0,3,25
9791193055540,불감증,658,13000,190,31080,350,0,1,15
